id_registry,year,treatment,treatment_registered,treatment_anticipation,treatment_832,treatment_875,treatment_963,treatment_977,treatment_981,treatment_1094,treatment_1112,treatment_1113,treatment_1115,treatment_1118,treatment_1147,treatment_1329,treatment_1382,treatment_1503,treatment_1571,treatment_1654,treatment_1686,treatment_1811,treatment_1953,treatment_2252,treatment_2373,treatment_2508,treatment_2551,treatment_2558,treatment_2566,Total_natural_formation,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Non_vegetated_area_pctg,Water_pctg,Not_Observed_pctg,registry,project_developer,project_name,project_type,saleable_credits_registered,credits_retired_all_time,total_buffer_pool_credits,estimated_annual_emission_reductions,project_description,methodology_version,state,project_status,start,end,crediting_period_term,certification_date,area_hectares,afolu,redd_type,public_or_indigenous_land,document_size_pages,gold_standard_ggc,vcs,ccb.silver,ccb.gold,ccb.biodiversity_gold,ccb.community_gold,ccb.climate_gold,ccb.no_distinction,ccb,ccb_development,fsc_certification,fsc_development,social_carbon,cdm,corsia,sdg,michael_greene_association,vcs_project_validator,legal_issues,legal_issues_._more_information,ccb_project_status,ccb_project_type,ccb_project_validator,ccb_standard_edition,proponent_information,auditor_site_visit_to_and_from_date,number_of_verifications_ccb,first_verification,second_verification,third_verification,fourth_verification,fifth_verification,sixth__verification,seventh_verification,treatment_start_year,certification_year,anticipation_year
832,2000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.51597689560748,98.5115996738344,0.00437722177308438,1.4789322010752508,0,0.00509090331726982,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.43697746394601,99.43260024217292,0.00437722177308438,0.5579316327367071,0,0.00509090331726982,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2002,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.51616417671086,99.51169079787222,0.00447337883864,0.4783486415850592,0,0.00548718170407302,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2003,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.63452956326556,99.6344334062,9.615706555561632e-5,0.36063003115987774,0,0.00484040557456575,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2004,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.66982368784676,99.6697275307812,9.615706555561632e-5,0.3253359065786941,0,0.00484040557456575,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2005,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.72396467903256,99.72396467903256,0,0.2714978229642743,0,0.0045374980031575,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2006,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.74971882861968,99.74971882861968,0,0.2452057359002744,0,0.00507543548004349,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2007,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.77337807601526,99.77337807601526,0,0.22113474228066543,0,0.00548718170407302,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2008,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.80570775485319,99.8013305330801,0.00437722177308438,0.18921912173224953,0,0.00507312341456132,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2009,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8053935899913,99.80036522301576,0.00502836697553658,0.18978172053743012,0,0.00482468947129374,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
