id_registry,year,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Non_vegetated_area_pctg,Water_pctg,Not_Observed_pctg
1094,2000,99.6600913255494,0.10019756542044347,5.938943056987962e-4,0,0.23911721472445513,0
1094,2001,99.6706999799707,0.10015325180687004,3.676488559087786e-4,0,0.22877911936651169,0
1094,2002,99.66934073126808,0.10156274101405245,2.8280681223752195e-4,0,0.22881372090562727,0
1094,2003,99.67570272140821,0.1016751173158911,4.24210218356283e-4,0,0.22219795105754003,0
1094,2004,99.67528559626405,0.1012510649724299,5.656136244750439e-4,0,0.22289772513903922,0
1094,2005,99.673038977442,0.10096059912754154,0.0010746658865025836,0,0.22492575754395633,0
1094,2006,99.66778453355485,0.1066478491473889,0.0041572601398915734,0,0.22141035715788066,0
1094,2007,99.6555486780917,0.10344799435790218,0.011934447476423428,0,0.22906888007398332,0
1094,2008,99.63356277831366,0.10914587999019695,0.03827184500936224,0,0.2190194966867641,0
1094,2009,99.62125923399053,0.11330611895307773,0.050045046403672334,0,0.21538960065271992,0
1094,2010,99.62506030744242,0.11368205821974335,0.04367380981470256,0,0.21758382452312597,0
1094,2011,99.64887588181995,0.10546263580549471,0.030401732315533617,0,0.21525975005902234,0
1094,2012,99.6554098860763,0.10392193359781703,0.025933384682180767,0,0.21473479564371056,0
1094,2013,99.6809009524536,0.10724447092316958,0.018693530288900206,0,0.1931610463343325,0
1094,2014,99.68795151218147,0.10478437558244487,0.014168621293099851,0,0.1930954909429856,0
1094,2015,99.68528854574721,0.10324800541296121,0.013998937206333493,0,0.1974645116334868,0
1094,2016,99.67844102613451,0.10497325358771922,0.027153371758440067,0,0.1894323485193417,0
1094,2017,99.67450474136396,0.10394899342389469,0.035664730462754805,0,0.18588153474939476,0
1094,2018,99.66842810714998,0.10667831372034173,0.042446702543333506,0,0.1824468765863542,0
1094,2019,99.66647606438225,0.1054476842132928,0.045886372466023416,0,0.1821898789384388,0
1094,2020,99.6483464453063,0.108125863451624,0.0662600230724807,0,0.17726766816959502,0
1094,2021,99.6374434225685,0.11880530924269013,0.07349987746576127,0,0.17025139072305143,0
1094,2022,99.59046304363432,0.10985657440282878,0.09480061976692772,0,0.20487976219592785,0
1112,2000,98.95446418663677,0.13565740924119485,0.4137014309888936,0.004785716574676648,0.49139125655846877,0
1112,2001,98.95700177666787,0.17582948047257432,0.423442716011684,0.005812721338878186,0.4379133055089978,0
1112,2002,98.91582220442676,0.18112715708595042,0.4540923441755132,0.0056851566405803555,0.44327313767120424,0
1112,2003,98.90098597284549,0.16441314188947614,0.4551010976399199,0.005805158075240214,0.47369462954987435,0
1112,2004,98.8923534087647,0.19459699030007538,0.4622140170842277,0.005948464259643307,0.44488711959135374,0
1112,2005,98.84778045181932,0.19753582697225872,0.5159789255710718,0.006674652802402133,0.4320301428349574,0
1112,2006,98.81732817409451,0.2061012395681479,0.5445843018883971,0.007078803706789492,0.42490748074214885,0
1112,2007,98.76573920890056,0.22259205578063881,0.5822531799415558,0.007225459258922597,0.422190096118318,0
1112,2008,98.67946348530292,0.21187919646711859,0.6495795391061815,0.006678461377875019,0.45239931774590697,0
1112,2009,98.53103311239863,0.2162757619832513,0.788398146489285,0.0067032345482730266,0.45758974458056595,0
1112,2010,98.38354503237767,0.24286800935811945,0.9344324352391232,0.007263595370717142,0.4318909276543898,0
1112,2011,98.30122385885986,0.25988338066868927,0.9971816488471024,0.007283082973902224,0.43442802865044877,0
1112,2012,98.22071089622474,0.2985060199019304,1.0583538362013665,0.0076374724490844105,0.41479177522286076,0
1112,2013,98.07403428548056,0.23725515774146513,1.2308606503552426,0.008379450817223367,0.44947045560550625,0
1112,2014,97.93959217732493,0.22671864833607525,1.371462867114277,0.009206144810462398,0.45302016241424564,0
1112,2015,97.82742099224535,0.24424030899655494,1.4643926030380667,0.009544558764629934,0.45440153695540714,0
1112,2016,97.717807325480507,0.29808917255603684,1.5955118759897329,0.009716907958934507,0.3788747180147712,0
1112,2017,97.71533188660615,0.2446042086537629,1.5920911158357631,0.009497255140422056,0.4384755337638987,0
1112,2018,97.76004547713461,0.3131927434482715,1.5301453475411813,0.009653512108866572,0.3869629197670805,0
1112,2019,97.7298119431118,0.298419460900546,1.5381185911167172,0.009596502584044878,0.4240535022868934,0
1112,2020,97.66623769535872,0.32780984226136506,1.6006841415054749,0.009843134886982388,0.3954251859874583,0
1112,2021,97.46555783294293,0.37093336274824806,1.7752515051107574,0.009665890022386906,0.3785914091756792,0
1112,2022,97.33881545689448,0.25212560702139747,1.9735218555256457,0.010175206494115088,0.4253618740643499,0
1113,2000,98.82190543270872,0.022103761601445126,1.0119076406113374,2.879617647998383e-4,0.14379520331369822,0
1113,2001,98.7272441346111,0.018245637692366198,1.1078327254927933,3.475495349470541e-4,0.14632995266878032,0
1113,2002,98.59931294915218,0.021467001439345525,1.2312419957847585,3.475495349470541e-4,0.14763050408877354,0
1113,2003,98.47766913014188,0.02815952619975317,1.3477708016886631,3.4754953494705416e-4,0.1460529924347666,0
1113,2004,98.18257852976751,0.028737655193744844,1.6345803653966686,3.502896713552627e-4,0.15375315997073233,0
1113,2005,97.65330129975591,0.03801791831420123,2.162464315438616,3.502896713552627e-4,0.14586617681991676,0
1113,2006,97.45198073095166,0.036890530132537104,2.356413433743995,3.82281818534156e-4,0.15433302335327279,0
1113,2007,97.31830128636483,0.050237794214464726,2.4860732940452257,3.8228181853415587e-4,0.14500534355693734,0
1113,2008,97.1615085024589,0.03897291347412469,2.6379053282079323,3.8228181853415587e-4,0.16123097404050504,0
1113,2009,96.89883563425373,0.04513602358853065,2.892296933937164,3.82281818534156e-4,0.16334912640204333,0
1113,2010,96.63257044210114,0.047933734951256746,3.1617690386799873,3.9235873210158946e-4,0.15733442553551197,0
1113,2011,96.3566664662175,0.040490045155025745,3.4333291717010646,3.9235873210158957e-4,0.16912195819430992,0
1113,2012,96.12955946474084,0.03401463158927679,3.6677069397441606,3.9235873210158946e-4,0.16832660519362022,0
1113,2013,95.80996211568902,0.031130725535024373,3.9850579717300225,3.9235873210158946e-4,0.17345682831383097,0
1113,2014,95.48497401377209,0.03533374130617119,4.306185758047144,4.518739159950133e-4,0.1730546129586069,0
1113,2015,95.09896141619278,0.03422737271298793,4.693010137319867,4.518739159950133e-4,0.17334919985836833,0
1113,2016,94.71286974578577,0.03377885587569806,5.081824945010492,4.518739159950133e-4,0.1710745794120533,0
1113,2017,94.40044907450456,0.02967725337826439,5.396397716633993,4.518739159950134e-4,0.17302408156718452,0
1113,2018,93.97221611208747,0.036089946681289335,5.827167538111209,4.518739159950133e-4,0.1640745292040536,0
1113,2019,93.0816217993167,0.035216950916577366,6.7134567193365164,4.518739159950133e-4,0.1692526565142195,0
